date,temperature,humidity,apparent_temp,precipitation
2025-01-04 15:00:00+00:00,24.85,62.893913,26.392979,0.0
2025-01-04 16:00:00+00:00,24.3,57.776794,25.525454,0.0
2025-01-04 17:00:00+00:00,23.55,56.856842,24.524984,0.0
2025-01-04 18:00:00+00:00,23.4,56.63662,24.464169,0.0
2025-01-04 19:00:00+00:00,22.7,60.63294,23.80333,0.0
2025-01-04 20:00:00+00:00,22.3,64.98485,23.675499,0.0
2025-01-04 21:00:00+00:00,22.0,67.46742,23.388685,0.0
2025-01-04 22:00:00+00:00,21.55,69.347664,22.85218,0.0
2025-01-04 23:00:00+00:00,21.6,70.69947,22.783733,0.0
2025-01-05 00:00:00+00:00,21.25,72.693565,22.58018,0.0
2025-01-05 01:00:00+00:00,21.5,72.276184,22.867191,0.0
2025-01-05 02:00:00+00:00,21.25,73.39177,22.618631,0.0
2025-01-05 03:00:00+00:00,22.4,64.59081,23.29437,0.0
2025-01-05 04:00:00+00:00,24.35,49.803173,24.643461,0.0
2025-01-05 05:00:00+00:00,26.3,42.503315,26.337519,0.0
2025-01-05 06:00:00+00:00,26.9,41.296864,27.013783,0.0
2025-01-05 07:00:00+00:00,28.35,38.6921,28.473827,0.0
2025-01-05 08:00:00+00:00,29.1,41.102722,29.697758,0.0
2025-01-05 09:00:00+00:00,29.2,46.599567,30.540394,0.0
2025-01-05 10:00:00+00:00,27.75,57.69016,29.240768,0.0
2025-01-05 11:00:00+00:00,26.55,64.66167,28.195438,0.0
2025-01-05 12:00:00+00:00,25.4,66.67448,26.685535,0.0
2025-01-05 13:00:00+00:00,24.75,72.39883,26.502195,0.0
2025-01-05 14:00:00+00:00,24.5,75.336716,26.665503,0.0
2025-01-05 15:00:00+00:00,24.3,76.00857,26.51521,0.0
2025-01-05 16:00:00+00:00,24.25,70.74603,25.775188,0.0
2025-01-05 17:00:00+00:00,24.15,65.37767,25.159332,0.0
2025-01-05 18:00:00+00:00,23.6,65.88565,24.38719,0.0
2025-01-05 19:00:00+00:00,22.7,72.03388,23.879051,0.0
2025-01-05 20:00:00+00:00,22.1,78.323105,23.608156,0.0
2025-01-05 21:00:00+00:00,21.75,81.53345,23.37926,0.0
2025-01-05 22:00:00+00:00,21.45,80.47762,22.89315,0.0
2025-01-05 23:00:00+00:00,21.2,75.994576,22.143019,0.0
2025-01-06 00:00:00+00:00,21.05,68.58603,20.967125,0.0
2025-01-06 01:00:00+00:00,20.35,64.985916,19.622942,0.0
2025-01-06 02:00:00+00:00,19.95,65.96613,19.428505,0.0
2025-01-06 03:00:00+00:00,20.95,62.627666,20.617212,0.0
2025-01-06 04:00:00+00:00,22.75,55.56499,22.312468,0.0
2025-01-06 05:00:00+00:00,25.1,47.620823,24.592659,0.0
2025-01-06 06:00:00+00:00,27.3,41.004063,27.071728,0.0
2025-01-06 07:00:00+00:00,29.0,34.893433,28.872368,0.0
2025-01-06 08:00:00+00:00,29.9,32.265003,29.63042,0.0
2025-01-06 09:00:00+00:00,29.8,33.539192,29.026058,0.0
2025-01-06 10:00:00+00:00,28.75,41.00599,27.796371,0.0
2025-01-06 11:00:00+00:00,27.4,50.928215,27.210043,0.0
2025-01-06 12:00:00+00:00,25.95,58.172348,26.27592,0.0
2025-01-06 13:00:00+00:00,24.15,67.47336,24.800297,0.0
2025-01-06 14:00:00+00:00,23.5,64.41582,23.569534,0.0
2025-01-06 15:00:00+00:00,23.0,60.70242,22.622345,0.0
2025-01-06 16:00:00+00:00,22.5,59.23057,21.976847,0.0
2025-01-06 17:00:00+00:00,21.8,60.03231,21.228,0.0
2025-01-06 18:00:00+00:00,21.3,58.56018,20.323,0.0
2025-01-06 19:00:00+00:00,20.9,56.201206,19.70316,0.0
2025-01-06 20:00:00+00:00,20.6,53.581997,19.31317,0.0
2025-01-06 21:00:00+00:00,20.2,53.656975,19.018026,0.0
2025-01-06 22:00:00+00:00,19.9,54.29931,18.822138,0.0
2025-01-06 23:00:00+00:00,19.55,55.862408,18.52811,0.0
2025-01-07 00:00:00+00:00,19.25,57.485874,18.297556,0.0
2025-01-07 01:00:00+00:00,18.7,63.99178,18.230915,0.0
2025-01-07 02:00:00+00:00,18.45,65.64708,18.07544,0.0
2025-01-07 03:00:00+00:00,19.65,62.128807,19.452078,0.0
2025-01-07 04:00:00+00:00,22.25,55.258682,22.405073,0.0
2025-01-07 05:00:00+00:00,25.35,48.47005,25.715357,0.0
2025-01-07 06:00:00+00:00,28.2,41.12003,29.122803,0.0
2025-01-07 07:00:00+00:00,30.25,34.55776,31.542778,0.0
2025-01-07 08:00:00+00:00,31.35,31.5104,32.6043,0.0
2025-01-07 09:00:00+00:00,31.35,34.19049,32.143677,0.0
2025-01-07 10:00:00+00:00,30.1,44.668633,30.818226,0.0
2025-01-07 11:00:00+00:00,28.95,52.965588,30.175568,0.0
2025-01-07 12:00:00+00:00,27.4,65.85014,29.756248,0.0
2025-01-07 13:00:00+00:00,26.55,72.9371,29.307697,0.0
2025-01-07 14:00:00+00:00,26.1,63.565197,27.524076,0.0
2025-01-07 15:00:00+00:00,26.1,53.25171,25.679611,0.0
2025-01-07 16:00:00+00:00,25.6,47.445995,24.669413,0.0
2025-01-07 17:00:00+00:00,24.95,49.15677,24.263329,0.0
2025-01-07 18:00:00+00:00,24.5,51.157143,24.006142,0.0
2025-01-07 19:00:00+00:00,24.05,53.415577,23.695055,0.0
2025-01-07 20:00:00+00:00,23.55,55.764587,23.22819,0.0
2025-01-07 21:00:00+00:00,22.95,58.19821,22.719534,0.0
2025-01-07 22:00:00+00:00,22.25,60.921207,22.146482,0.0
2025-01-07 23:00:00+00:00,21.7,62.999485,21.747824,0.0
2025-01-08 00:00:00+00:00,21.15,65.3687,21.376585,0.0
2025-01-08 01:00:00+00:00,20.5,67.597305,20.866179,0.0
2025-01-08 02:00:00+00:00,20.0,69.94423,20.572239,0.0
2025-01-08 03:00:00+00:00,20.9,66.59519,21.822021,0.0
2025-01-08 04:00:00+00:00,23.3,58.094707,24.335318,0.0
2025-01-08 05:00:00+00:00,26.4,46.89645,27.29633,0.0
2025-01-08 06:00:00+00:00,28.95,38.98583,30.371807,0.0
2025-01-08 07:00:00+00:00,30.4,35.862213,32.193348,0.0
2025-01-08 08:00:00+00:00,30.6,37.949043,32.006798,0.0
2025-01-08 09:00:00+00:00,29.95,42.954834,31.181343,0.0
2025-01-08 10:00:00+00:00,29.3,45.310738,29.867382,0.0
2025-01-08 11:00:00+00:00,28.4,46.23683,28.677734,0.0
2025-01-08 12:00:00+00:00,27.2,48.805653,27.581663,0.0
2025-01-08 13:00:00+00:00,25.75,60.563618,26.995617,0.0
2025-01-08 14:00:00+00:00,25.2,63.76937,26.531027,0.0
2025-01-08 15:00:00+00:00,25.1,59.65231,25.859512,0.0
2025-01-08 16:00:00+00:00,25.2,53.36437,25.420984,0.0
2025-01-08 17:00:00+00:00,25.3,46.903908,24.876963,0.0
2025-01-08 18:00:00+00:00,25.05,43.00044,24.154902,0.0
2025-01-08 19:00:00+00:00,24.15,44.339554,23.339117,0.0
2025-01-08 20:00:00+00:00,23.2,48.368053,22.469065,0.0
2025-01-08 21:00:00+00:00,22.35,51.772385,21.8967,0.0
2025-01-08 22:00:00+00:00,21.8,53.713818,21.4886,0.0
2025-01-08 23:00:00+00:00,21.4,54.502792,20.874994,0.0
2025-01-09 00:00:00+00:00,20.9,55.831722,20.32578,0.0
2025-01-09 01:00:00+00:00,20.55,57.615055,19.82691,0.0
2025-01-09 02:00:00+00:00,20.35,57.947083,19.500582,0.0
2025-01-09 03:00:00+00:00,21.45,53.62377,20.435268,0.0
2025-01-09 04:00:00+00:00,24.15,45.528255,23.33976,0.0
2025-01-09 05:00:00+00:00,27.3,35.34766,26.204268,0.0
2025-01-09 06:00:00+00:00,29.65,30.938715,29.285732,0.0
2025-01-09 07:00:00+00:00,31.45,26.63686,31.867603,0.0
2025-01-09 08:00:00+00:00,32.0,25.304834,32.955093,0.0
2025-01-09 09:00:00+00:00,31.95,26.152647,31.993546,0.0
2025-01-09 10:00:00+00:00,31.4,29.126993,30.592197,0.0
2025-01-09 11:00:00+00:00,30.1,34.629223,29.337437,0.0
2025-01-09 12:00:00+00:00,28.45,38.59372,27.876923,0.0
2025-01-09 13:00:00+00:00,26.75,51.084854,27.160791,0.0
2025-01-09 14:00:00+00:00,25.55,58.818523,26.310734,0.0
2025-01-09 15:00:00+00:00,25.1,58.5255,25.593704,0.0
2025-01-09 16:00:00+00:00,25.05,53.15473,25.144323,0.0
2025-01-09 17:00:00+00:00,24.35,54.013424,24.796902,0.0
2025-01-09 18:00:00+00:00,23.5,55.75213,24.137632,0.0
2025-01-09 19:00:00+00:00,22.9,56.330193,23.49584,0.0
2025-01-09 20:00:00+00:00,22.45,56.40215,22.92358,0.0
2025-01-09 21:00:00+00:00,22.2,56.524364,22.41244,0.0
2025-01-09 22:00:00+00:00,21.55,58.429287,21.691889,0.0
2025-01-09 23:00:00+00:00,20.8,61.18108,20.986101,0.0
2025-01-10 00:00:00+00:00,20.35,62.901886,20.60273,0.0
2025-01-10 01:00:00+00:00,21.05,55.685516,20.570751,0.0
2025-01-10 02:00:00+00:00,20.45,57.400864,20.026947,0.0
2025-01-10 03:00:00+00:00,21.6,54.19563,21.239944,0.0
2025-01-10 04:00:00+00:00,24.25,46.772175,24.118673,0.0
2025-01-10 05:00:00+00:00,27.2,37.617928,26.97297,0.0
2025-01-10 06:00:00+00:00,29.4,32.663166,29.853329,0.0
2025-01-10 07:00:00+00:00,30.8,29.351257,31.876854,0.0
2025-01-10 08:00:00+00:00,31.3,28.05601,32.05837,0.0
2025-01-10 09:00:00+00:00,31.1,29.141846,31.101276,0.0
2025-01-10 10:00:00+00:00,30.35,31.755238,29.603947,0.0
2025-01-10 11:00:00+00:00,29.45,33.99777,28.714016,0.0
2025-01-10 12:00:00+00:00,28.1,38.370113,27.51484,0.0
2025-01-10 13:00:00+00:00,26.25,53.630978,27.07286,0.0
2025-01-10 14:00:00+00:00,25.65,62.28209,27.190258,0.0
2025-01-10 15:00:00+00:00,25.25,66.0209,27.025105,0.0
2025-01-10 16:00:00+00:00,24.65,70.81999,27.51346,0.0
2025-01-10 17:00:00+00:00,23.95,72.4835,26.646938,0.0
2025-01-10 18:00:00+00:00,23.5,68.84878,25.142504,0.0
2025-01-10 19:00:00+00:00,22.75,70.24372,24.961525,0.0
2025-01-10 20:00:00+00:00,22.2,70.13968,24.147339,0.0
2025-01-10 21:00:00+00:00,21.8,68.73416,23.349892,0.0
2025-01-10 22:00:00+00:00,21.35,68.42549,22.687304,0.0
2025-01-10 23:00:00+00:00,20.85,68.989105,22.063524,0.0
2025-01-11 00:00:00+00:00,20.45,69.80526,21.559977,0.0
2025-01-11 01:00:00+00:00,20.8,71.003426,21.923082,0.0
2025-01-11 02:00:00+00:00,20.7,72.36377,21.877893,0.0
2025-01-11 03:00:00+00:00,22.15,67.49785,23.291864,0.0
2025-01-11 04:00:00+00:00,24.3,59.845867,25.488798,0.0
2025-01-11 05:00:00+00:00,26.45,49.07844,26.872635,0.0
2025-01-11 06:00:00+00:00,27.85,43.070724,28.261665,0.0
2025-01-11 07:00:00+00:00,28.55,43.964466,29.672497,0.0
2025-01-11 08:00:00+00:00,28.3,49.566093,29.796104,0.0
2025-01-11 09:00:00+00:00,28.0,48.550793,28.737888,0.0
2025-01-11 10:00:00+00:00,27.55,46.304512,27.099209,0.0
2025-01-11 11:00:00+00:00,27.05,45.57638,26.300884,0.0
2025-01-11 12:00:00+00:00,25.85,52.34258,25.64082,0.0
2025-01-11 13:00:00+00:00,24.35,68.36737,25.544645,0.0
2025-01-11 14:00:00+00:00,23.7,75.91391,25.361538,0.0
2025-01-11 15:00:00+00:00,23.4,77.05864,25.060247,0.0
2025-01-11 16:00:00+00:00,23.1,77.4953,24.689037,0.0
2025-01-11 17:00:00+00:00,22.9,75.077385,24.371262,0.0
2025-01-11 18:00:00+00:00,22.45,78.12888,24.306442,0.0
2025-01-11 19:00:00+00:00,21.85,80.27863,23.899517,0.0
2025-01-11 20:00:00+00:00,21.25,79.44315,23.035131,0.0
2025-01-11 21:00:00+00:00,20.7,76.887215,22.069613,0.0
2025-01-11 22:00:00+00:00,20.6,75.65723,21.431507,0.0
2025-01-11 23:00:00+00:00,20.8,75.93078,21.628988,0.0
2025-01-12 00:00:00+00:00,20.9,74.50999,21.676933,0.0
2025-01-12 01:00:00+00:00,20.8,78.629776,21.668423,0.0
2025-01-12 02:00:00+00:00,20.75,76.40751,21.229069,0.0
2025-01-12 03:00:00+00:00,21.6,69.13586,22.175838,0.0
2025-01-12 04:00:00+00:00,23.4,57.931667,23.839537,0.0
2025-01-12 05:00:00+00:00,25.7,48.563583,26.09065,0.0
2025-01-12 06:00:00+00:00,28.05,40.945076,28.695202,0.0
2025-01-12 07:00:00+00:00,29.5,36.199112,30.218159,0.0
2025-01-12 08:00:00+00:00,29.95,36.920185,30.624935,0.0
2025-01-12 09:00:00+00:00,29.65,41.520367,30.144356,0.0
2025-01-12 10:00:00+00:00,28.95,45.797123,28.950829,0.0
2025-01-12 11:00:00+00:00,28.15,47.669857,27.909252,0.0
2025-01-12 12:00:00+00:00,26.8,53.25974,26.954943,0.0
2025-01-12 13:00:00+00:00,25.1,67.03164,26.251844,0.0
2025-01-12 14:00:00+00:00,24.5,68.396866,25.567657,0.0
2025-01-12 15:00:00+00:00,24.6,58.406395,24.612186,0.0
2025-01-12 16:00:00+00:00,24.3,53.47945,23.876257,0.0
2025-01-12 17:00:00+00:00,24.05,51.87701,23.426847,0.0
2025-01-12 18:00:00+00:00,23.65,50.107395,22.897316,0.0
2025-01-12 19:00:00+00:00,23.3,49.8504,22.747276,0.0
2025-01-12 20:00:00+00:00,23.0,52.627254,22.961979,0.0
2025-01-12 21:00:00+00:00,22.5,57.713676,22.884645,0.0
2025-01-12 22:00:00+00:00,22.15,62.29114,22.739918,0.0
2025-01-12 23:00:00+00:00,22.0,65.54923,22.702484,0.0
2025-01-13 00:00:00+00:00,22.05,67.262085,22.745934,0.0
2025-01-13 01:00:00+00:00,22.25,66.02369,22.552223,0.0
2025-01-13 02:00:00+00:00,22.05,67.47759,22.377577,0.0
2025-01-13 03:00:00+00:00,23.1,63.919964,23.61124,0.0
2025-01-13 04:00:00+00:00,25.4,56.22184,25.973543,0.0
2025-01-13 05:00:00+00:00,28.15,47.366383,28.673954,0.0
2025-01-13 06:00:00+00:00,30.4,41.19642,31.319336,0.0
2025-01-13 07:00:00+00:00,31.95,37.235004,33.939034,0.0
2025-01-13 08:00:00+00:00,32.7,34.563152,35.45382,0.0
2025-01-13 09:00:00+00:00,32.4,37.359116,33.83555,0.0
2025-01-13 10:00:00+00:00,30.6,48.16721,31.803192,0.0
2025-01-13 11:00:00+00:00,29.3,52.067234,30.367123,0.0
2025-01-13 12:00:00+00:00,28.2,54.63345,29.420605,0.0
2025-01-13 13:00:00+00:00,26.5,66.89775,28.601093,0.0
2025-01-13 14:00:00+00:00,25.9,66.77622,27.504961,0.0
2025-01-13 15:00:00+00:00,25.65,63.467365,26.930794,0.0
2025-01-13 16:00:00+00:00,25.65,58.84215,26.362629,0.0
2025-01-13 17:00:00+00:00,25.65,53.82255,26.475782,0.0
2025-01-13 18:00:00+00:00,24.8,59.01577,26.818216,0.0
2025-01-13 19:00:00+00:00,24.0,60.35185,25.669798,0.0
2025-01-13 20:00:00+00:00,23.55,60.247353,24.87841,0.0
2025-01-13 21:00:00+00:00,22.85,62.85058,24.248857,0.0
2025-01-13 22:00:00+00:00,22.4,63.56247,23.630487,0.0
2025-01-13 23:00:00+00:00,22.1,63.49638,23.113157,0.0
2025-01-14 00:00:00+00:00,21.6,65.675545,22.699457,0.0
2025-01-14 01:00:00+00:00,22.3,65.40281,23.18891,0.0
2025-01-14 02:00:00+00:00,22.55,64.210335,23.312717,0.0
2025-01-14 03:00:00+00:00,24.1,58.28686,24.82935,0.0
2025-01-14 04:00:00+00:00,26.7,50.58394,27.711708,0.0
2025-01-14 05:00:00+00:00,29.25,42.489635,29.912834,0.0
2025-01-14 06:00:00+00:00,31.5,36.167175,32.374447,0.0
2025-01-14 07:00:00+00:00,32.6,33.224464,33.842503,0.0
2025-01-14 08:00:00+00:00,32.9,33.30693,34.335686,0.0
2025-01-14 09:00:00+00:00,32.05,37.02476,33.2287,0.0
2025-01-14 10:00:00+00:00,30.6,44.662193,31.647137,0.0
2025-01-14 11:00:00+00:00,29.15,52.02899,30.676308,0.0
2025-01-14 12:00:00+00:00,27.95,57.378216,29.823833,0.0
2025-01-14 13:00:00+00:00,26.25,67.89207,28.288715,0.0
2025-01-14 14:00:00+00:00,25.25,71.59382,27.26104,0.0
2025-01-14 15:00:00+00:00,24.7,74.441055,27.135546,0.0
2025-01-14 16:00:00+00:00,24.6,69.2788,26.655987,0.0
2025-01-14 17:00:00+00:00,24.6,66.93019,26.567785,0.0
2025-01-14 18:00:00+00:00,24.45,66.899666,26.491436,0.0
2025-01-14 19:00:00+00:00,24.0,68.72958,26.429235,0.0
2025-01-14 20:00:00+00:00,23.65,69.75147,26.02324,0.0
2025-01-14 21:00:00+00:00,23.25,71.454834,25.619005,0.0
2025-01-14 22:00:00+00:00,23.0,71.63475,25.24978,0.0
2025-01-14 23:00:00+00:00,22.65,73.86537,25.050608,0.0
2025-01-15 00:00:00+00:00,22.55,74.78449,25.070354,0.0
2025-01-15 01:00:00+00:00,21.85,76.821365,24.213514,0.0
2025-01-15 02:00:00+00:00,22.1,77.832664,24.283537,0.0
2025-01-15 03:00:00+00:00,23.4,73.992455,25.607643,0.0
2025-01-15 04:00:00+00:00,25.55,65.05739,27.987236,0.0
2025-01-15 05:00:00+00:00,27.65,54.49669,29.961254,0.0
2025-01-15 06:00:00+00:00,29.3,48.739586,31.882568,0.0
2025-01-15 07:00:00+00:00,30.15,47.001244,32.949905,0.0
2025-01-15 08:00:00+00:00,29.55,51.643913,32.024235,0.0
2025-01-15 09:00:00+00:00,28.6,55.076015,30.443035,0.0
2025-01-15 10:00:00+00:00,27.85,57.175125,28.787163,0.0
2025-01-15 11:00:00+00:00,27.05,60.860577,28.065578,0.0
2025-01-15 12:00:00+00:00,26.1,66.60936,27.712692,0.0
2025-01-15 13:00:00+00:00,24.7,74.67205,26.695219,0.0
2025-01-15 14:00:00+00:00,24.0,79.82126,26.26285,0.0
2025-01-15 15:00:00+00:00,23.75,78.317986,25.98365,0.0
2025-01-15 16:00:00+00:00,23.6,72.421646,25.481964,0.0
2025-01-15 17:00:00+00:00,23.35,70.57872,25.135359,0.0
2025-01-15 18:00:00+00:00,23.15,70.09746,24.90205,0.0
2025-01-15 19:00:00+00:00,22.9,70.05011,24.660803,0.0
2025-01-15 20:00:00+00:00,22.6,70.885895,23.987785,0.0
2025-01-15 21:00:00+00:00,22.2,74.022194,23.371862,0.0
2025-01-15 22:00:00+00:00,21.8,74.89684,22.701832,0.0
2025-01-15 23:00:00+00:00,21.4,75.30702,22.184034,0.0
2025-01-16 00:00:00+00:00,21.0,76.20438,21.838923,0.0
2025-01-16 01:00:00+00:00,20.4,79.07277,21.283485,0.0
2025-01-16 02:00:00+00:00,20.2,79.80178,20.90599,0.0
2025-01-16 03:00:00+00:00,21.3,74.3403,22.089434,0.0
2025-01-16 04:00:00+00:00,23.45,65.02268,24.555862,0.0
2025-01-16 05:00:00+00:00,26.0,56.548145,27.294239,0.0
2025-01-16 06:00:00+00:00,28.25,49.868473,29.895676,0.0
2025-01-16 07:00:00+00:00,29.55,46.39812,31.405472,0.0
2025-01-16 08:00:00+00:00,29.7,47.47795,31.29356,0.0
2025-01-16 09:00:00+00:00,29.2,50.591553,30.432247,0.0
2025-01-16 10:00:00+00:00,28.55,55.236153,29.448006,0.0
2025-01-16 11:00:00+00:00,27.7,60.066536,28.800049,0.0
2025-01-16 12:00:00+00:00,26.5,65.25712,27.833286,0.0
2025-01-16 13:00:00+00:00,24.9,74.01453,26.678837,0.0
2025-01-16 14:00:00+00:00,24.3,76.244545,26.23614,0.0
2025-01-16 15:00:00+00:00,24.3,69.43845,25.479633,0.0
2025-01-16 16:00:00+00:00,24.35,63.988266,25.027798,0.0
2025-01-16 17:00:00+00:00,24.3,62.57325,25.07946,0.0
2025-01-16 18:00:00+00:00,24.1,62.528664,24.732117,0.0
2025-01-16 19:00:00+00:00,23.75,62.649876,24.370972,0.0
2025-01-16 20:00:00+00:00,23.55,62.6053,24.283932,0.0
2025-01-16 21:00:00+00:00,23.3,63.963554,24.36769,0.0
2025-01-16 22:00:00+00:00,23.05,65.56137,23.841997,0.0
2025-01-16 23:00:00+00:00,23.1,66.411835,24.059753,0.0
2025-01-17 00:00:00+00:00,23.2,67.49522,24.13804,0.0
2025-01-17 01:00:00+00:00,22.95,70.50393,24.28574,0.0
2025-01-17 02:00:00+00:00,22.85,71.38179,24.099165,0.0
2025-01-17 03:00:00+00:00,23.9,67.42302,25.262512,0.0
2025-01-17 04:00:00+00:00,26.2,58.971745,27.945763,0.0
2025-01-17 05:00:00+00:00,29.05,47.305077,30.492744,0.0
2025-01-17 06:00:00+00:00,31.2,39.989906,32.95082,0.0
2025-01-17 07:00:00+00:00,32.7,35.010216,35.293385,0.0
2025-01-17 08:00:00+00:00,33.35,32.266773,35.5414,0.0
2025-01-17 09:00:00+00:00,32.35,39.67237,33.977146,0.0
2025-01-17 10:00:00+00:00,30.65,49.401085,32.116833,0.0
2025-01-17 11:00:00+00:00,29.3,53.72075,30.46587,0.0
2025-01-17 12:00:00+00:00,27.65,57.306335,28.794891,0.0
2025-01-17 13:00:00+00:00,26.15,68.718895,28.332222,0.0
