timestamp,building_id,consumption_kwh,temperature_c,occupancy,humidity_pct
2025-01-02T03:00:00+00:00,cafeteria,0.4087,28.3,0.05,52.9
2025-01-02T04:00:00+00:00,cafeteria,0.3899,29.1,0.05,53.6
2025-01-02T05:00:00+00:00,cafeteria,0.4144,28.9,0.05,57.9
2025-01-02T06:00:00+00:00,cafeteria,0.4996,28.8,0.2,56.7
2025-01-02T07:00:00+00:00,cafeteria,0.5482,30.6,0.22,60.4
2025-01-02T08:00:00+00:00,cafeteria,0.6375,30.0,0.6,55.7
2025-01-02T09:00:00+00:00,cafeteria,0.6399,28.7,0.69,59.7
2025-01-02T10:00:00+00:00,cafeteria,0.6346,26.8,0.78,53.3
2025-01-02T11:00:00+00:00,cafeteria,0.6555,27.2,0.84,58.8
2025-01-02T12:00:00+00:00,cafeteria,0.4579,25.6,0.89,57.2
2025-01-02T13:00:00+00:00,cafeteria,0.6432,23.0,0.9,57.1
2025-01-02T14:00:00+00:00,cafeteria,0.6889,21.6,0.89,60.2
2025-01-02T15:00:00+00:00,cafeteria,0.6176,20.4,0.84,52.9
2025-01-02T16:00:00+00:00,cafeteria,0.6599,19.5,0.78,60.4
2025-01-02T17:00:00+00:00,cafeteria,0.6625,21.0,0.69,61.2
2025-01-02T18:00:00+00:00,cafeteria,0.3621,18.1,0.6,52.7
2025-01-02T19:00:00+00:00,cafeteria,0.4024,18.4,0.26,54.0
2025-01-02T20:00:00+00:00,cafeteria,0.4165,19.4,0.24,55.5
2025-01-02T21:00:00+00:00,cafeteria,0.3726,20.9,0.22,55.1
2025-01-02T22:00:00+00:00,cafeteria,0.4048,23.3,0.2,57.3
2025-01-02T23:00:00+00:00,cafeteria,0.4153,22.6,0.05,61.0
2025-01-03T00:00:00+00:00,cafeteria,0.4181,23.4,0.05,66.6
2025-01-03T01:00:00+00:00,cafeteria,0.411,24.8,0.05,65.7
2025-01-03T02:00:00+00:00,cafeteria,0.4099,26.9,0.05,59.9
2025-01-03T03:00:00+00:00,cafeteria,0.4028,26.8,0.05,58.7
2025-01-03T04:00:00+00:00,cafeteria,0.3944,29.1,0.05,61.7
2025-01-03T05:00:00+00:00,cafeteria,0.4118,30.1,0.05,59.1
2025-01-03T06:00:00+00:00,cafeteria,0.5866,29.9,0.2,61.1
2025-01-03T07:00:00+00:00,cafeteria,0.5941,30.7,0.22,55.2
2025-01-03T08:00:00+00:00,cafeteria,0.6478,29.2,0.6,59.3
2025-01-03T09:00:00+00:00,cafeteria,0.6152,27.1,0.69,52.6
2025-01-03T10:00:00+00:00,cafeteria,0.5987,25.9,0.78,63.9
2025-01-03T11:00:00+00:00,cafeteria,0.6108,25.6,0.84,66.5
2025-01-03T12:00:00+00:00,cafeteria,0.5901,25.8,0.89,55.5
2025-01-03T13:00:00+00:00,cafeteria,0.4327,23.3,0.9,62.6
2025-01-03T14:00:00+00:00,cafeteria,0.5624,21.5,0.89,57.7
2025-01-03T15:00:00+00:00,cafeteria,0.6114,20.3,0.84,65.6
2025-01-03T16:00:00+00:00,cafeteria,0.5975,19.0,0.78,67.6
2025-01-03T17:00:00+00:00,cafeteria,0.6401,18.2,0.69,55.3
2025-01-03T18:00:00+00:00,cafeteria,0.3819,18.8,0.6,60.5
2025-01-03T19:00:00+00:00,cafeteria,0.4157,20.9,0.26,61.2
2025-01-03T20:00:00+00:00,cafeteria,0.4021,19.9,0.24,55.8
2025-01-03T21:00:00+00:00,cafeteria,0.3636,20.1,0.22,53.5
2025-01-03T22:00:00+00:00,cafeteria,0.414,23.0,0.2,59.4
2025-01-03T23:00:00+00:00,cafeteria,0.3978,22.1,0.05,64.2
2025-01-04T00:00:00+00:00,cafeteria,0.4172,24.7,0.05,53.5
2025-01-04T01:00:00+00:00,cafeteria,0.4067,25.9,0.05,52.7
2025-01-04T02:00:00+00:00,cafeteria,0.4198,27.3,0.05,54.7
2025-01-04T03:00:00+00:00,cafeteria,0.4104,27.8,0.05,56.8
2025-01-04T04:00:00+00:00,cafeteria,0.4108,28.5,0.05,63.3
2025-01-04T05:00:00+00:00,cafeteria,0.4198,30.6,0.05,61.4
2025-01-04T06:00:00+00:00,cafeteria,0.4224,30.1,0.2,63.4
2025-01-04T07:00:00+00:00,cafeteria,0.362,29.8,0.22,58.6
2025-01-04T08:00:00+00:00,cafeteria,0.3779,28.0,0.6,64.3
2025-01-04T09:00:00+00:00,cafeteria,0.3721,28.3,0.69,55.9
2025-01-04T10:00:00+00:00,cafeteria,0.3853,28.0,0.78,58.2
2025-01-04T11:00:00+00:00,cafeteria,0.3955,25.2,0.84,57.1
2025-01-04T12:00:00+00:00,cafeteria,0.3786,23.3,0.89,66.5
2025-01-04T13:00:00+00:00,cafeteria,0.2744,22.2,0.9,63.9
2025-01-04T14:00:00+00:00,cafeteria,0.3947,21.3,0.89,57.0
2025-01-04T15:00:00+00:00,cafeteria,0.3887,22.1,0.84,54.0
2025-01-04T16:00:00+00:00,cafeteria,0.3988,20.2,0.78,64.1
2025-01-04T17:00:00+00:00,cafeteria,0.4014,19.4,0.69,53.7
2025-01-04T18:00:00+00:00,cafeteria,0.412,20.2,0.6,53.1
2025-01-04T19:00:00+00:00,cafeteria,0.4235,20.6,0.26,66.0
2025-01-04T20:00:00+00:00,cafeteria,0.4245,19.7,0.24,55.0
2025-01-04T21:00:00+00:00,cafeteria,0.4197,21.7,0.22,61.7
2025-01-04T22:00:00+00:00,cafeteria,0.4248,21.5,0.2,61.6
2025-01-04T23:00:00+00:00,cafeteria,0.412,24.2,0.05,65.1
2025-01-05T00:00:00+00:00,cafeteria,0.4242,25.2,0.05,62.3
2025-01-05T01:00:00+00:00,cafeteria,0.4314,27.3,0.05,67.5
2025-01-05T02:00:00+00:00,cafeteria,0.4197,26.7,0.05,62.2
2025-01-05T03:00:00+00:00,cafeteria,0.4171,27.0,0.05,57.7
2025-01-05T04:00:00+00:00,cafeteria,0.3992,29.8,0.05,58.4
2025-01-05T05:00:00+00:00,cafeteria,0.4335,28.9,0.05,54.0
2025-01-05T06:00:00+00:00,cafeteria,0.4229,29.1,0.2,52.6
2025-01-05T07:00:00+00:00,cafeteria,0.3622,28.0,0.22,66.2
2025-01-05T08:00:00+00:00,cafeteria,0.4112,29.5,0.6,66.0
2025-01-05T09:00:00+00:00,cafeteria,0.4138,29.5,0.69,52.0
2025-01-05T10:00:00+00:00,cafeteria,0.3985,26.8,0.78,56.7
2025-01-05T11:00:00+00:00,cafeteria,0.418,25.7,0.84,56.5
2025-01-05T12:00:00+00:00,cafeteria,0.4119,23.1,0.89,65.0
2025-01-05T13:00:00+00:00,cafeteria,0.4232,24.5,0.9,63.6
2025-01-05T14:00:00+00:00,cafeteria,0.2821,21.6,0.89,58.1
2025-01-05T15:00:00+00:00,cafeteria,0.4407,20.5,0.84,67.2
2025-01-05T16:00:00+00:00,cafeteria,0.4464,21.6,0.78,67.4
2025-01-05T17:00:00+00:00,cafeteria,0.4231,20.6,0.69,54.3
2025-01-05T18:00:00+00:00,cafeteria,0.4176,19.9,0.6,56.4
2025-01-05T19:00:00+00:00,cafeteria,0.4356,19.4,0.26,60.9
2025-01-05T20:00:00+00:00,cafeteria,0.4185,20.1,0.24,56.3
2025-01-05T21:00:00+00:00,cafeteria,0.3984,21.6,0.22,53.8
2025-01-05T22:00:00+00:00,cafeteria,0.4239,21.9,0.2,59.1
2025-01-05T23:00:00+00:00,cafeteria,0.407,22.7,0.05,57.0
2025-01-06T00:00:00+00:00,cafeteria,0.4171,25.9,0.05,64.4
2025-01-06T01:00:00+00:00,cafeteria,0.4179,26.0,0.05,62.5
2025-01-06T02:00:00+00:00,cafeteria,0.4271,28.3,0.05,63.0
2025-01-06T03:00:00+00:00,cafeteria,0.418,27.2,0.05,61.1
2025-01-06T04:00:00+00:00,cafeteria,0.3906,29.2,0.05,57.1
2025-01-06T05:00:00+00:00,cafeteria,0.4329,28.3,0.05,60.6
2025-01-06T06:00:00+00:00,cafeteria,0.5098,29.6,0.2,53.0
2025-01-06T07:00:00+00:00,cafeteria,0.5767,28.3,0.22,60.5
2025-01-06T08:00:00+00:00,cafeteria,0.6842,27.9,0.6,52.4
2025-01-06T09:00:00+00:00,cafeteria,0.717,28.2,0.69,53.2
2025-01-06T10:00:00+00:00,cafeteria,0.6949,26.8,0.78,61.9
2025-01-06T11:00:00+00:00,cafeteria,0.6903,26.3,0.84,64.9
2025-01-06T12:00:00+00:00,cafeteria,0.6276,23.5,0.89,60.5
2025-01-06T13:00:00+00:00,cafeteria,0.6859,22.4,0.9,57.3
2025-01-06T14:00:00+00:00,cafeteria,0.5215,22.6,0.89,65.8
2025-01-06T15:00:00+00:00,cafeteria,0.7035,22.4,0.84,65.3
2025-01-06T16:00:00+00:00,cafeteria,0.6842,21.2,0.78,55.4
2025-01-06T17:00:00+00:00,cafeteria,0.6965,20.4,0.69,52.7
2025-01-06T18:00:00+00:00,cafeteria,0.4127,20.3,0.6,65.9
2025-01-06T19:00:00+00:00,cafeteria,0.4395,20.5,0.26,52.3
2025-01-06T20:00:00+00:00,cafeteria,0.4341,21.1,0.24,64.4
2025-01-06T21:00:00+00:00,cafeteria,0.3472,20.4,0.22,55.6
2025-01-06T22:00:00+00:00,cafeteria,0.402,22.3,0.2,56.3
2025-01-06T23:00:00+00:00,cafeteria,0.4067,22.4,0.05,61.7
2025-01-07T00:00:00+00:00,cafeteria,0.4116,24.5,0.05,55.4
2025-01-07T01:00:00+00:00,cafeteria,0.4031,26.5,0.05,65.7
2025-01-07T02:00:00+00:00,cafeteria,0.412,27.8,0.05,62.1
2025-01-07T03:00:00+00:00,cafeteria,0.3969,27.6,0.05,63.5
2025-01-07T04:00:00+00:00,cafeteria,0.3911,29.1,0.05,55.0
2025-01-07T05:00:00+00:00,cafeteria,0.403,28.3,0.05,60.7
2025-01-07T06:00:00+00:00,cafeteria,0.5634,30.5,0.2,52.9
2025-01-07T07:00:00+00:00,cafeteria,0.5773,29.2,0.22,56.3
2025-01-07T08:00:00+00:00,cafeteria,0.6658,28.9,0.6,62.7
2025-01-07T09:00:00+00:00,cafeteria,0.7588,26.7,0.69,60.7
2025-01-07T10:00:00+00:00,cafeteria,0.7522,25.5,0.78,56.4
2025-01-07T11:00:00+00:00,cafeteria,0.693,26.5,0.84,57.5
2025-01-07T12:00:00+00:00,cafeteria,0.6764,24.8,0.89,65.4
2025-01-07T13:00:00+00:00,cafeteria,0.7435,22.9,0.9,54.3
2025-01-07T14:00:00+00:00,cafeteria,0.7743,21.4,0.89,56.8
2025-01-07T15:00:00+00:00,cafeteria,0.581,22.2,0.84,62.3
2025-01-07T16:00:00+00:00,cafeteria,0.7018,21.2,0.78,59.7
2025-01-07T17:00:00+00:00,cafeteria,0.7275,19.4,0.69,64.6
2025-01-07T18:00:00+00:00,cafeteria,0.4263,19.9,0.6,57.9
2025-01-07T19:00:00+00:00,cafeteria,0.4468,19.4,0.26,63.8
2025-01-07T20:00:00+00:00,cafeteria,0.4415,20.6,0.24,60.3
2025-01-07T21:00:00+00:00,cafeteria,0.3398,20.7,0.22,54.4
2025-01-07T22:00:00+00:00,cafeteria,0.3734,23.3,0.2,52.6
2025-01-07T23:00:00+00:00,cafeteria,0.4073,21.9,0.05,67.2
2025-01-08T00:00:00+00:00,cafeteria,0.4014,24.5,0.05,59.5
2025-01-08T01:00:00+00:00,cafeteria,0.4061,26.7,0.05,66.6
2025-01-08T02:00:00+00:00,cafeteria,0.402,26.5,0.05,65.5
2025-01-08T03:00:00+00:00,cafeteria,0.4203,27.1,0.05,62.9
2025-01-08T04:00:00+00:00,cafeteria,0.388,28.9,0.05,61.7
2025-01-08T05:00:00+00:00,cafeteria,0.4058,28.1,0.05,59.0
2025-01-08T06:00:00+00:00,cafeteria,0.4828,29.8,0.2,56.3
2025-01-08T07:00:00+00:00,cafeteria,0.489,29.9,0.22,53.7
2025-01-08T08:00:00+00:00,cafeteria,0.6424,28.8,0.6,52.7
2025-01-08T09:00:00+00:00,cafeteria,0.7438,28.7,0.69,64.8
2025-01-08T10:00:00+00:00,cafeteria,0.6555,28.3,0.78,56.4
2025-01-08T11:00:00+00:00,cafeteria,0.5547,26.2,0.84,66.6
2025-01-08T12:00:00+00:00,cafeteria,0.5901,24.4,0.89,65.2
2025-01-08T13:00:00+00:00,cafeteria,0.3956,23.3,0.9,62.5
2025-01-08T14:00:00+00:00,cafeteria,0.6631,21.7,0.89,58.8
2025-01-08T15:00:00+00:00,cafeteria,0.5092,20.9,0.84,59.3
2025-01-08T16:00:00+00:00,cafeteria,0.6975,20.5,0.78,57.2
2025-01-08T17:00:00+00:00,cafeteria,0.6771,19.7,0.69,63.6
2025-01-08T18:00:00+00:00,cafeteria,0.364,19.7,0.6,58.9
2025-01-08T19:00:00+00:00,cafeteria,0.3954,18.7,0.26,57.5
2025-01-08T20:00:00+00:00,cafeteria,0.3762,20.6,0.24,60.3
2025-01-08T21:00:00+00:00,cafeteria,0.294,21.2,0.22,66.8
2025-01-08T22:00:00+00:00,cafeteria,0.3087,20.8,0.2,53.8
2025-01-08T23:00:00+00:00,cafeteria,0.3371,22.1,0.05,58.6
2025-01-09T00:00:00+00:00,cafeteria,0.3477,24.4,0.05,59.7
2025-01-09T01:00:00+00:00,cafeteria,0.3838,26.4,0.05,52.3
2025-01-09T02:00:00+00:00,cafeteria,0.3892,26.9,0.05,62.0
2025-01-09T03:00:00+00:00,cafeteria,0.3866,27.7,0.05,63.9
2025-01-09T04:00:00+00:00,cafeteria,0.351,27.6,0.05,54.3
2025-01-09T05:00:00+00:00,cafeteria,0.3582,28.6,0.05,58.8
2025-01-09T06:00:00+00:00,cafeteria,0.6185,29.5,0.2,67.7
2025-01-09T07:00:00+00:00,cafeteria,0.611,30.8,0.22,65.5
2025-01-09T08:00:00+00:00,cafeteria,0.7275,29.0,0.6,56.3
2025-01-09T09:00:00+00:00,cafeteria,0.8295,27.6,0.69,60.9
2025-01-09T10:00:00+00:00,cafeteria,0.8257,27.2,0.78,63.1
2025-01-09T11:00:00+00:00,cafeteria,0.723,24.4,0.84,52.8
2025-01-09T12:00:00+00:00,cafeteria,0.8105,23.9,0.89,59.7
2025-01-09T13:00:00+00:00,cafeteria,0.855,22.4,0.9,56.8
2025-01-09T14:00:00+00:00,cafeteria,0.8441,22.3,0.89,67.4
2025-01-09T15:00:00+00:00,cafeteria,0.8164,22.3,0.84,62.3
2025-01-09T16:00:00+00:00,cafeteria,0.575,20.6,0.78,57.7
2025-01-09T17:00:00+00:00,cafeteria,0.7387,20.0,0.69,65.7
2025-01-09T18:00:00+00:00,cafeteria,0.4285,18.2,0.6,56.0
2025-01-09T19:00:00+00:00,cafeteria,0.4764,19.6,0.26,55.5
2025-01-09T20:00:00+00:00,cafeteria,0.4792,21.1,0.24,60.8
2025-01-09T21:00:00+00:00,cafeteria,0.3992,22.5,0.22,62.3
2025-01-09T22:00:00+00:00,cafeteria,0.4497,20.8,0.2,53.1
2025-01-09T23:00:00+00:00,cafeteria,0.4319,24.2,0.05,57.4
2025-01-10T00:00:00+00:00,cafeteria,0.4311,25.5,0.05,66.1
2025-01-10T01:00:00+00:00,cafeteria,0.4289,27.3,0.05,53.1
2025-01-10T02:00:00+00:00,cafeteria,0.4145,26.2,0.05,53.4
2025-01-10T03:00:00+00:00,cafeteria,0.4078,27.9,0.05,54.1
2025-01-10T04:00:00+00:00,cafeteria,0.4113,29.8,0.05,58.4
2025-01-10T05:00:00+00:00,cafeteria,0.4486,30.4,0.05,64.1
2025-01-10T06:00:00+00:00,cafeteria,0.6057,28.7,0.2,62.6
2025-01-10T07:00:00+00:00,cafeteria,0.5781,28.2,0.22,60.8
2025-01-10T08:00:00+00:00,cafeteria,0.6249,28.7,0.6,58.8
2025-01-10T09:00:00+00:00,cafeteria,0.6499,28.2,0.69,65.0
2025-01-10T10:00:00+00:00,cafeteria,0.6694,26.7,0.78,66.1
2025-01-10T11:00:00+00:00,cafeteria,0.6123,26.3,0.84,58.2
2025-01-10T12:00:00+00:00,cafeteria,0.6365,24.1,0.89,61.9
2025-01-10T13:00:00+00:00,cafeteria,0.6309,23.5,0.9,65.6
2025-01-10T14:00:00+00:00,cafeteria,0.6322,21.1,0.89,61.6
2025-01-10T15:00:00+00:00,cafeteria,0.6425,21.5,0.84,56.5
2025-01-10T16:00:00+00:00,cafeteria,0.5047,20.2,0.78,56.9
2025-01-10T17:00:00+00:00,cafeteria,0.6792,19.3,0.69,52.1
2025-01-10T18:00:00+00:00,cafeteria,0.451,18.7,0.6,60.4
2025-01-10T19:00:00+00:00,cafeteria,0.4895,18.7,0.26,59.4
2025-01-10T20:00:00+00:00,cafeteria,0.4632,21.2,0.24,55.7
2025-01-10T21:00:00+00:00,cafeteria,0.3885,21.3,0.22,65.4
2025-01-10T22:00:00+00:00,cafeteria,0.4234,21.1,0.2,57.4
2025-01-10T23:00:00+00:00,cafeteria,0.4515,24.5,0.05,65.3
2025-01-11T00:00:00+00:00,cafeteria,0.4356,24.8,0.05,63.8
2025-01-11T01:00:00+00:00,cafeteria,0.4437,25.8,0.05,67.8
2025-01-11T02:00:00+00:00,cafeteria,0.4404,27.2,0.05,59.2
2025-01-11T03:00:00+00:00,cafeteria,0.4346,29.2,0.05,53.6
2025-01-11T04:00:00+00:00,cafeteria,0.4531,29.0,0.05,59.5
2025-01-11T05:00:00+00:00,cafeteria,0.4372,28.7,0.05,60.0
2025-01-11T06:00:00+00:00,cafeteria,0.4596,29.1,0.2,53.3
2025-01-11T07:00:00+00:00,cafeteria,0.41,28.8,0.22,66.2
2025-01-11T08:00:00+00:00,cafeteria,0.4294,29.3,0.6,57.3
2025-01-11T09:00:00+00:00,cafeteria,0.4091,29.1,0.69,65.0
2025-01-11T10:00:00+00:00,cafeteria,0.4057,27.6,0.78,57.7
2025-01-11T11:00:00+00:00,cafeteria,0.3965,24.4,0.84,58.1
2025-01-11T12:00:00+00:00,cafeteria,0.4013,25.5,0.89,58.8
2025-01-11T13:00:00+00:00,cafeteria,0.3991,22.3,0.9,56.9
2025-01-11T14:00:00+00:00,cafeteria,0.3775,22.9,0.89,58.0
2025-01-11T15:00:00+00:00,cafeteria,0.416,20.8,0.84,63.9
2025-01-11T16:00:00+00:00,cafeteria,0.4216,20.1,0.78,55.1
2025-01-11T17:00:00+00:00,cafeteria,0.2955,18.6,0.69,63.7
2025-01-11T18:00:00+00:00,cafeteria,0.4258,19.0,0.6,54.2
2025-01-11T19:00:00+00:00,cafeteria,0.43,20.0,0.26,53.8
2025-01-11T20:00:00+00:00,cafeteria,0.4237,19.9,0.24,56.4
2025-01-11T21:00:00+00:00,cafeteria,0.4138,22.1,0.22,66.3
2025-01-11T22:00:00+00:00,cafeteria,0.4115,22.3,0.2,65.2
2025-01-11T23:00:00+00:00,cafeteria,0.4216,22.6,0.05,55.7
2025-01-12T00:00:00+00:00,cafeteria,0.4259,24.4,0.05,54.0
2025-01-12T01:00:00+00:00,cafeteria,0.4359,26.2,0.05,55.3
2025-01-12T02:00:00+00:00,cafeteria,0.4151,26.1,0.05,59.2
2025-01-12T03:00:00+00:00,cafeteria,0.4325,26.9,0.05,55.2
2025-01-12T04:00:00+00:00,cafeteria,0.4267,28.1,0.05,57.2
2025-01-12T05:00:00+00:00,cafeteria,0.4176,30.8,0.05,65.6
2025-01-12T06:00:00+00:00,cafeteria,0.4317,29.8,0.2,55.5
2025-01-12T07:00:00+00:00,cafeteria,0.3967,29.3,0.22,67.4
2025-01-12T08:00:00+00:00,cafeteria,0.4279,30.2,0.6,61.1
2025-01-12T09:00:00+00:00,cafeteria,0.4225,29.0,0.69,57.7
2025-01-12T10:00:00+00:00,cafeteria,0.4072,28.5,0.78,54.0
2025-01-12T11:00:00+00:00,cafeteria,0.4134,26.6,0.84,54.8
2025-01-12T12:00:00+00:00,cafeteria,0.4102,23.6,0.89,65.0
2025-01-12T13:00:00+00:00,cafeteria,0.4012,24.0,0.9,53.1
2025-01-12T14:00:00+00:00,cafeteria,0.3989,22.7,0.89,64.5
2025-01-12T15:00:00+00:00,cafeteria,0.4018,20.6,0.84,67.7
2025-01-12T16:00:00+00:00,cafeteria,0.405,19.8,0.78,61.2
2025-01-12T17:00:00+00:00,cafeteria,0.2912,20.8,0.69,64.1
2025-01-12T18:00:00+00:00,cafeteria,0.4062,18.8,0.6,60.8
2025-01-12T19:00:00+00:00,cafeteria,0.4276,18.3,0.26,62.0
2025-01-12T20:00:00+00:00,cafeteria,0.4325,19.7,0.24,60.5
2025-01-12T21:00:00+00:00,cafeteria,0.4027,21.4,0.22,62.0
2025-01-12T22:00:00+00:00,cafeteria,0.4201,21.7,0.2,65.9
2025-01-12T23:00:00+00:00,cafeteria,0.4322,23.2,0.05,54.4
2025-01-13T00:00:00+00:00,cafeteria,0.4316,23.8,0.05,66.1
2025-01-13T01:00:00+00:00,cafeteria,0.4338,25.1,0.05,56.2
2025-01-13T02:00:00+00:00,cafeteria,0.437,25.8,0.05,63.5
2025-01-13T03:00:00+00:00,cafeteria,0.436,26.9,0.05,62.4
2025-01-13T04:00:00+00:00,cafeteria,0.4068,28.9,0.05,63.4
2025-01-13T05:00:00+00:00,cafeteria,0.437,30.7,0.05,58.7
2025-01-13T06:00:00+00:00,cafeteria,0.5368,29.7,0.2,59.6
2025-01-13T07:00:00+00:00,cafeteria,0.4929,29.3,0.22,53.1
2025-01-13T08:00:00+00:00,cafeteria,0.5601,28.6,0.6,67.2
2025-01-13T09:00:00+00:00,cafeteria,0.6177,29.1,0.69,56.7
2025-01-13T10:00:00+00:00,cafeteria,0.604,26.8,0.78,52.5
2025-01-13T11:00:00+00:00,cafeteria,0.5579,26.2,0.84,63.7
2025-01-13T12:00:00+00:00,cafeteria,0.571,24.6,0.89,55.2
2025-01-13T13:00:00+00:00,cafeteria,0.616,22.2,0.9,67.8
2025-01-13T14:00:00+00:00,cafeteria,0.6135,23.0,0.89,66.1
2025-01-13T15:00:00+00:00,cafeteria,0.6167,21.7,0.84,55.0
2025-01-13T16:00:00+00:00,cafeteria,0.6284,19.6,0.78,65.7
2025-01-13T17:00:00+00:00,cafeteria,0.6521,18.5,0.69,57.3
2025-01-13T18:00:00+00:00,cafeteria,0.353,18.8,0.6,54.5
2025-01-13T19:00:00+00:00,cafeteria,0.4977,19.7,0.26,63.7
2025-01-13T20:00:00+00:00,cafeteria,0.4688,20.2,0.24,61.1
2025-01-13T21:00:00+00:00,cafeteria,0.4093,20.2,0.22,65.4
2025-01-13T22:00:00+00:00,cafeteria,0.4483,22.3,0.2,61.1
2025-01-13T23:00:00+00:00,cafeteria,0.4562,22.0,0.05,63.5
2025-01-14T00:00:00+00:00,cafeteria,0.423,23.4,0.05,59.4
2025-01-14T01:00:00+00:00,cafeteria,0.4749,24.9,0.05,60.0
2025-01-14T02:00:00+00:00,cafeteria,0.4611,27.1,0.05,59.7
2025-01-14T03:00:00+00:00,cafeteria,0.4705,29.2,0.05,65.5
2025-01-14T04:00:00+00:00,cafeteria,0.4305,29.4,0.05,52.9
2025-01-14T05:00:00+00:00,cafeteria,0.4547,30.0,0.05,67.2
2025-01-14T06:00:00+00:00,cafeteria,0.5452,28.3,0.2,62.8
2025-01-14T07:00:00+00:00,cafeteria,0.5415,29.6,0.22,57.9
2025-01-14T08:00:00+00:00,cafeteria,0.4783,30.0,0.6,54.9
2025-01-14T09:00:00+00:00,cafeteria,0.7643,28.1,0.69,53.1
2025-01-14T10:00:00+00:00,cafeteria,0.8195,27.2,0.78,61.7
2025-01-14T11:00:00+00:00,cafeteria,0.7069,25.8,0.84,61.4
2025-01-14T12:00:00+00:00,cafeteria,0.7668,25.3,0.89,65.3
2025-01-14T13:00:00+00:00,cafeteria,0.77,23.8,0.9,56.7
2025-01-14T14:00:00+00:00,cafeteria,0.8231,21.1,0.89,60.6
2025-01-14T15:00:00+00:00,cafeteria,0.8158,19.6,0.84,56.2
2025-01-14T16:00:00+00:00,cafeteria,0.7841,19.3,0.78,52.0
2025-01-14T17:00:00+00:00,cafeteria,0.8193,20.6,0.69,57.3
2025-01-14T18:00:00+00:00,cafeteria,0.3315,19.4,0.6,59.5
2025-01-14T19:00:00+00:00,cafeteria,0.4664,18.3,0.26,65.8
2025-01-14T20:00:00+00:00,cafeteria,0.4803,20.9,0.24,54.1
2025-01-14T21:00:00+00:00,cafeteria,0.3947,20.8,0.22,67.7
2025-01-14T22:00:00+00:00,cafeteria,0.4551,23.2,0.2,52.1
2025-01-14T23:00:00+00:00,cafeteria,0.4584,22.6,0.05,65.1
2025-01-15T00:00:00+00:00,cafeteria,0.4471,23.6,0.05,61.5
2025-01-15T01:00:00+00:00,cafeteria,0.4404,26.4,0.05,64.6
2025-01-15T02:00:00+00:00,cafeteria,0.4527,25.8,0.05,61.3
2025-01-15T03:00:00+00:00,cafeteria,0.4629,28.6,0.05,67.5
2025-01-15T04:00:00+00:00,cafeteria,0.411,29.6,0.05,57.3
2025-01-15T05:00:00+00:00,cafeteria,0.4444,27.9,0.05,55.4
2025-01-15T06:00:00+00:00,cafeteria,0.5461,29.5,0.2,62.5
2025-01-15T07:00:00+00:00,cafeteria,0.6415,28.5,0.22,52.8
2025-01-15T08:00:00+00:00,cafeteria,0.7188,29.0,0.6,61.4
2025-01-15T09:00:00+00:00,cafeteria,0.7813,26.9,0.69,65.6
2025-01-15T10:00:00+00:00,cafeteria,0.7909,25.7,0.78,52.2
2025-01-15T11:00:00+00:00,cafeteria,0.7221,26.8,0.84,54.8
2025-01-15T12:00:00+00:00,cafeteria,0.7951,23.1,0.89,65.1
