timestamp,building_id,consumption_kwh,temperature_c,occupancy,humidity_pct
2025-01-05T08:00:00+00:00,hostel_a,0.8642,29.5,0.6,62.5
2025-01-05T09:00:00+00:00,hostel_a,0.8636,26.9,0.69,58.0
2025-01-05T10:00:00+00:00,hostel_a,0.8467,26.9,0.78,58.3
2025-01-05T11:00:00+00:00,hostel_a,0.7817,24.6,0.84,53.3
2025-01-05T12:00:00+00:00,hostel_a,0.8421,25.0,0.89,58.9
2025-01-05T13:00:00+00:00,hostel_a,0.8512,21.9,0.9,63.9
2025-01-05T14:00:00+00:00,hostel_a,0.7828,20.9,0.89,53.3
2025-01-05T15:00:00+00:00,hostel_a,0.8574,20.8,0.84,61.7
2025-01-05T16:00:00+00:00,hostel_a,0.8294,21.2,0.78,58.2
2025-01-05T17:00:00+00:00,hostel_a,0.8438,18.6,0.69,55.8
2025-01-05T18:00:00+00:00,hostel_a,0.8246,20.5,0.6,63.0
2025-01-05T19:00:00+00:00,hostel_a,0.833,21.0,0.26,67.7
2025-01-05T20:00:00+00:00,hostel_a,0.8636,20.7,0.24,63.2
2025-01-05T21:00:00+00:00,hostel_a,0.8252,19.9,0.22,62.1
2025-01-05T22:00:00+00:00,hostel_a,0.879,22.4,0.2,53.4
2025-01-05T23:00:00+00:00,hostel_a,0.8473,24.6,0.05,65.1
2025-01-06T00:00:00+00:00,hostel_a,0.8703,24.2,0.05,67.6
2025-01-06T01:00:00+00:00,hostel_a,0.846,26.2,0.05,54.3
2025-01-06T02:00:00+00:00,hostel_a,0.8605,25.6,0.05,58.1
2025-01-06T03:00:00+00:00,hostel_a,0.8303,28.0,0.05,62.3
2025-01-06T04:00:00+00:00,hostel_a,0.7689,29.6,0.05,57.5
2025-01-06T05:00:00+00:00,hostel_a,0.8564,30.8,0.05,64.5
2025-01-06T06:00:00+00:00,hostel_a,0.8036,29.7,0.2,55.1
2025-01-06T07:00:00+00:00,hostel_a,0.7932,30.4,0.22,59.4
2025-01-06T08:00:00+00:00,hostel_a,0.9909,28.6,0.6,65.4
2025-01-06T09:00:00+00:00,hostel_a,1.0618,28.2,0.69,54.9
2025-01-06T10:00:00+00:00,hostel_a,0.9879,26.2,0.78,59.8
2025-01-06T11:00:00+00:00,hostel_a,1.0158,26.5,0.84,53.7
2025-01-06T12:00:00+00:00,hostel_a,1.0305,24.0,0.89,62.5
2025-01-06T13:00:00+00:00,hostel_a,1.0062,22.0,0.9,53.4
2025-01-06T14:00:00+00:00,hostel_a,0.9174,20.9,0.89,52.7
2025-01-06T15:00:00+00:00,hostel_a,1.0053,21.3,0.84,62.1
2025-01-06T16:00:00+00:00,hostel_a,1.0146,18.9,0.78,63.2
2025-01-06T17:00:00+00:00,hostel_a,1.0439,20.1,0.69,56.4
2025-01-06T18:00:00+00:00,hostel_a,0.8561,18.2,0.6,57.3
2025-01-06T19:00:00+00:00,hostel_a,0.861,20.3,0.26,66.3
2025-01-06T20:00:00+00:00,hostel_a,0.8575,21.3,0.24,66.8
2025-01-06T21:00:00+00:00,hostel_a,0.6959,19.8,0.22,60.8
2025-01-06T22:00:00+00:00,hostel_a,0.7494,22.3,0.2,62.7
2025-01-06T23:00:00+00:00,hostel_a,0.8173,23.4,0.05,66.4
2025-01-07T00:00:00+00:00,hostel_a,0.7937,25.1,0.05,66.8
2025-01-07T01:00:00+00:00,hostel_a,0.802,27.2,0.05,66.8
2025-01-07T02:00:00+00:00,hostel_a,0.8213,26.9,0.05,52.8
2025-01-07T03:00:00+00:00,hostel_a,0.8199,28.7,0.05,56.5
2025-01-07T04:00:00+00:00,hostel_a,0.7665,30.3,0.05,52.2
2025-01-07T05:00:00+00:00,hostel_a,0.7742,29.5,0.05,62.1
2025-01-07T06:00:00+00:00,hostel_a,0.8372,30.0,0.2,55.4
2025-01-07T07:00:00+00:00,hostel_a,0.7966,30.4,0.22,62.3
2025-01-07T08:00:00+00:00,hostel_a,0.993,28.3,0.6,57.0
2025-01-07T09:00:00+00:00,hostel_a,1.1172,27.6,0.69,52.2
2025-01-07T10:00:00+00:00,hostel_a,1.147,26.4,0.78,53.0
2025-01-07T11:00:00+00:00,hostel_a,0.9741,25.3,0.84,62.6
2025-01-07T12:00:00+00:00,hostel_a,1.0013,24.6,0.89,53.9
2025-01-07T13:00:00+00:00,hostel_a,1.0985,24.3,0.9,62.0
2025-01-07T14:00:00+00:00,hostel_a,1.0949,21.6,0.89,60.7
2025-01-07T15:00:00+00:00,hostel_a,1.0181,19.8,0.84,58.1
2025-01-07T16:00:00+00:00,hostel_a,1.0261,20.8,0.78,60.3
2025-01-07T17:00:00+00:00,hostel_a,1.0357,19.5,0.69,60.1
2025-01-07T18:00:00+00:00,hostel_a,0.8419,20.1,0.6,55.2
2025-01-07T19:00:00+00:00,hostel_a,0.8837,21.2,0.26,66.2
2025-01-07T20:00:00+00:00,hostel_a,0.8497,19.4,0.24,65.2
2025-01-07T21:00:00+00:00,hostel_a,0.6925,20.3,0.22,56.0
2025-01-07T22:00:00+00:00,hostel_a,0.7632,21.9,0.2,57.7
2025-01-07T23:00:00+00:00,hostel_a,0.8009,24.2,0.05,60.6
2025-01-08T00:00:00+00:00,hostel_a,0.8021,23.5,0.05,67.5
2025-01-08T01:00:00+00:00,hostel_a,0.7725,26.8,0.05,55.2
2025-01-08T02:00:00+00:00,hostel_a,0.8117,26.9,0.05,59.8
2025-01-08T03:00:00+00:00,hostel_a,0.809,28.7,0.05,60.3
2025-01-08T04:00:00+00:00,hostel_a,0.7548,30.0,0.05,63.4
2025-01-08T05:00:00+00:00,hostel_a,0.7789,28.1,0.05,57.9
2025-01-08T06:00:00+00:00,hostel_a,0.7791,30.8,0.2,66.6
2025-01-08T07:00:00+00:00,hostel_a,0.7076,29.3,0.22,60.6
2025-01-08T08:00:00+00:00,hostel_a,0.9077,28.1,0.6,56.9
2025-01-08T09:00:00+00:00,hostel_a,1.0628,28.0,0.69,52.5
2025-01-08T10:00:00+00:00,hostel_a,1.0413,25.8,0.78,61.8
2025-01-08T11:00:00+00:00,hostel_a,0.9875,26.2,0.84,56.6
2025-01-08T12:00:00+00:00,hostel_a,0.9433,23.4,0.89,58.1
2025-01-08T13:00:00+00:00,hostel_a,0.6207,23.2,0.9,52.2
2025-01-08T14:00:00+00:00,hostel_a,1.016,22.6,0.89,56.9
2025-01-08T15:00:00+00:00,hostel_a,0.9878,21.0,0.84,59.9
2025-01-08T16:00:00+00:00,hostel_a,1.0693,19.6,0.78,55.9
2025-01-08T17:00:00+00:00,hostel_a,1.0088,20.1,0.69,58.8
2025-01-08T18:00:00+00:00,hostel_a,0.8491,20.1,0.6,65.1
2025-01-08T19:00:00+00:00,hostel_a,0.8883,19.2,0.26,54.5
2025-01-08T20:00:00+00:00,hostel_a,0.8686,19.8,0.24,54.9
2025-01-08T21:00:00+00:00,hostel_a,0.746,20.2,0.22,67.0
2025-01-08T22:00:00+00:00,hostel_a,0.7916,21.7,0.2,65.7
2025-01-08T23:00:00+00:00,hostel_a,0.8458,22.0,0.05,61.3
2025-01-09T00:00:00+00:00,hostel_a,0.8465,23.5,0.05,54.5
2025-01-09T01:00:00+00:00,hostel_a,0.8141,25.2,0.05,54.9
2025-01-09T02:00:00+00:00,hostel_a,0.8769,27.2,0.05,53.0
2025-01-09T03:00:00+00:00,hostel_a,0.8852,27.7,0.05,64.8
2025-01-09T04:00:00+00:00,hostel_a,0.7896,30.2,0.05,58.5
2025-01-09T05:00:00+00:00,hostel_a,0.8055,30.6,0.05,63.8
2025-01-09T06:00:00+00:00,hostel_a,0.9037,30.4,0.2,56.1
2025-01-09T07:00:00+00:00,hostel_a,0.9006,28.4,0.22,54.0
2025-01-09T08:00:00+00:00,hostel_a,1.0307,30.2,0.6,62.7
2025-01-09T09:00:00+00:00,hostel_a,1.1,27.1,0.69,59.5
2025-01-09T10:00:00+00:00,hostel_a,1.0793,28.3,0.78,65.7
2025-01-09T11:00:00+00:00,hostel_a,0.9892,25.3,0.84,52.9
2025-01-09T12:00:00+00:00,hostel_a,1.0812,25.9,0.89,61.6
2025-01-09T13:00:00+00:00,hostel_a,1.0726,23.8,0.9,64.7
2025-01-09T14:00:00+00:00,hostel_a,1.0768,21.7,0.89,67.0
2025-01-09T15:00:00+00:00,hostel_a,1.1002,19.9,0.84,57.6
2025-01-09T16:00:00+00:00,hostel_a,1.0071,20.5,0.78,64.6
2025-01-09T17:00:00+00:00,hostel_a,1.073,20.8,0.69,58.6
2025-01-09T18:00:00+00:00,hostel_a,0.8403,20.4,0.6,55.3
2025-01-09T19:00:00+00:00,hostel_a,0.8821,18.7,0.26,57.1
2025-01-09T20:00:00+00:00,hostel_a,0.912,19.9,0.24,58.1
2025-01-09T21:00:00+00:00,hostel_a,0.7682,21.6,0.22,62.2
2025-01-09T22:00:00+00:00,hostel_a,0.7916,21.6,0.2,58.3
2025-01-09T23:00:00+00:00,hostel_a,0.7997,24.5,0.05,58.2
2025-01-10T00:00:00+00:00,hostel_a,0.8025,25.4,0.05,59.4
2025-01-10T01:00:00+00:00,hostel_a,0.7934,26.6,0.05,59.5
2025-01-10T02:00:00+00:00,hostel_a,0.7656,26.3,0.05,55.2
2025-01-10T03:00:00+00:00,hostel_a,0.7993,26.7,0.05,54.0
2025-01-10T04:00:00+00:00,hostel_a,0.7805,28.2,0.05,65.4
2025-01-10T05:00:00+00:00,hostel_a,0.8155,30.1,0.05,52.2
2025-01-10T06:00:00+00:00,hostel_a,0.8791,29.2,0.2,61.4
2025-01-10T07:00:00+00:00,hostel_a,0.8566,29.2,0.22,56.9
2025-01-10T08:00:00+00:00,hostel_a,0.9462,28.9,0.6,60.5
2025-01-10T09:00:00+00:00,hostel_a,0.9486,26.6,0.69,65.5
2025-01-10T10:00:00+00:00,hostel_a,1.0096,25.9,0.78,62.4
2025-01-10T11:00:00+00:00,hostel_a,0.9376,25.0,0.84,65.7
2025-01-10T12:00:00+00:00,hostel_a,0.9514,25.3,0.89,52.3
2025-01-10T13:00:00+00:00,hostel_a,1.0297,24.4,0.9,52.1
2025-01-10T14:00:00+00:00,hostel_a,1.0459,21.1,0.89,56.0
2025-01-10T15:00:00+00:00,hostel_a,0.981,22.0,0.84,63.7
2025-01-10T16:00:00+00:00,hostel_a,0.9548,19.5,0.78,55.5
2025-01-10T17:00:00+00:00,hostel_a,1.0284,19.5,0.69,62.8
2025-01-10T18:00:00+00:00,hostel_a,0.8664,21.0,0.6,52.2
2025-01-10T19:00:00+00:00,hostel_a,0.9382,18.3,0.26,63.7
2025-01-10T20:00:00+00:00,hostel_a,0.8875,20.5,0.24,57.4
2025-01-10T21:00:00+00:00,hostel_a,0.7376,20.2,0.22,65.2
2025-01-10T22:00:00+00:00,hostel_a,0.8444,22.4,0.2,64.7
2025-01-10T23:00:00+00:00,hostel_a,0.8159,21.9,0.05,56.9
2025-01-11T00:00:00+00:00,hostel_a,0.833,25.1,0.05,64.4
2025-01-11T01:00:00+00:00,hostel_a,0.8593,26.2,0.05,60.7
2025-01-11T02:00:00+00:00,hostel_a,0.868,27.3,0.05,52.8
2025-01-11T03:00:00+00:00,hostel_a,0.8731,28.9,0.05,56.8
2025-01-11T04:00:00+00:00,hostel_a,0.8645,27.9,0.05,54.9
2025-01-11T05:00:00+00:00,hostel_a,0.8669,30.5,0.05,59.3
2025-01-11T06:00:00+00:00,hostel_a,0.8619,29.6,0.2,66.2
2025-01-11T07:00:00+00:00,hostel_a,0.7961,28.6,0.22,60.2
2025-01-11T08:00:00+00:00,hostel_a,0.85,29.9,0.6,65.8
2025-01-11T09:00:00+00:00,hostel_a,0.828,27.6,0.69,55.0
2025-01-11T10:00:00+00:00,hostel_a,0.8382,26.3,0.78,56.3
2025-01-11T11:00:00+00:00,hostel_a,0.7985,26.7,0.84,65.9
2025-01-11T12:00:00+00:00,hostel_a,0.7934,23.7,0.89,66.1
2025-01-11T13:00:00+00:00,hostel_a,0.8095,24.3,0.9,56.5
2025-01-11T14:00:00+00:00,hostel_a,0.797,23.2,0.89,67.0
2025-01-11T15:00:00+00:00,hostel_a,0.8245,20.1,0.84,55.2
2025-01-11T16:00:00+00:00,hostel_a,0.8432,18.7,0.78,67.9
2025-01-11T17:00:00+00:00,hostel_a,0.7801,20.1,0.69,59.5
2025-01-11T18:00:00+00:00,hostel_a,0.8412,20.3,0.6,55.5
2025-01-11T19:00:00+00:00,hostel_a,0.8491,20.2,0.26,61.4
2025-01-11T20:00:00+00:00,hostel_a,0.8496,21.0,0.24,59.1
2025-01-11T21:00:00+00:00,hostel_a,0.8137,21.8,0.22,65.8
2025-01-11T22:00:00+00:00,hostel_a,0.8505,21.4,0.2,67.7
2025-01-11T23:00:00+00:00,hostel_a,0.8235,24.3,0.05,57.1
2025-01-12T00:00:00+00:00,hostel_a,0.8231,24.1,0.05,66.5
2025-01-12T01:00:00+00:00,hostel_a,0.8636,26.0,0.05,66.7
2025-01-12T02:00:00+00:00,hostel_a,0.8349,28.1,0.05,61.0
2025-01-12T03:00:00+00:00,hostel_a,0.8364,29.3,0.05,61.8
2025-01-12T04:00:00+00:00,hostel_a,0.8447,27.6,0.05,67.2
2025-01-12T05:00:00+00:00,hostel_a,0.871,28.6,0.05,61.4
2025-01-12T06:00:00+00:00,hostel_a,0.8412,29.6,0.2,60.6
2025-01-12T07:00:00+00:00,hostel_a,0.7785,30.1,0.22,67.9
2025-01-12T08:00:00+00:00,hostel_a,0.7946,29.7,0.6,62.7
2025-01-12T09:00:00+00:00,hostel_a,0.8063,27.7,0.69,57.9
2025-01-12T10:00:00+00:00,hostel_a,0.7903,26.0,0.78,61.9
2025-01-12T11:00:00+00:00,hostel_a,0.8045,24.8,0.84,55.4
2025-01-12T12:00:00+00:00,hostel_a,0.8526,25.6,0.89,52.6
2025-01-12T13:00:00+00:00,hostel_a,0.8233,21.9,0.9,63.9
2025-01-12T14:00:00+00:00,hostel_a,0.8305,21.8,0.89,55.1
2025-01-12T15:00:00+00:00,hostel_a,0.8333,21.9,0.84,64.7
2025-01-12T16:00:00+00:00,hostel_a,0.8043,19.1,0.78,66.3
2025-01-12T17:00:00+00:00,hostel_a,0.7578,19.7,0.69,62.1
2025-01-12T18:00:00+00:00,hostel_a,0.8574,20.7,0.6,53.5
2025-01-12T19:00:00+00:00,hostel_a,0.846,20.3,0.26,54.7
2025-01-12T20:00:00+00:00,hostel_a,0.8484,21.7,0.24,61.1
2025-01-12T21:00:00+00:00,hostel_a,0.8427,21.4,0.22,65.5
2025-01-12T22:00:00+00:00,hostel_a,0.8769,21.9,0.2,66.6
2025-01-12T23:00:00+00:00,hostel_a,0.8694,23.4,0.05,52.6
2025-01-13T00:00:00+00:00,hostel_a,0.838,26.0,0.05,61.1
2025-01-13T01:00:00+00:00,hostel_a,0.8903,25.4,0.05,62.2
2025-01-13T02:00:00+00:00,hostel_a,0.8743,26.4,0.05,61.5
2025-01-13T03:00:00+00:00,hostel_a,0.8723,29.3,0.05,54.5
2025-01-13T04:00:00+00:00,hostel_a,0.773,27.7,0.05,59.4
2025-01-13T05:00:00+00:00,hostel_a,0.8716,29.5,0.05,66.3
2025-01-13T06:00:00+00:00,hostel_a,0.8408,29.7,0.2,64.5
2025-01-13T07:00:00+00:00,hostel_a,0.7437,28.8,0.22,64.8
2025-01-13T08:00:00+00:00,hostel_a,0.7986,29.9,0.6,63.8
2025-01-13T09:00:00+00:00,hostel_a,0.866,27.5,0.69,56.7
2025-01-13T10:00:00+00:00,hostel_a,0.8559,25.8,0.78,66.2
2025-01-13T11:00:00+00:00,hostel_a,0.8168,25.0,0.84,63.4
2025-01-13T12:00:00+00:00,hostel_a,0.8315,25.2,0.89,65.6
2025-01-13T13:00:00+00:00,hostel_a,0.8475,23.2,0.9,60.2
2025-01-13T14:00:00+00:00,hostel_a,0.8671,23.4,0.89,62.9
2025-01-13T15:00:00+00:00,hostel_a,0.8728,19.7,0.84,67.6
2025-01-13T16:00:00+00:00,hostel_a,0.8884,20.6,0.78,62.8
2025-01-13T17:00:00+00:00,hostel_a,0.9356,20.3,0.69,53.0
2025-01-13T18:00:00+00:00,hostel_a,0.8181,18.1,0.6,52.4
2025-01-13T19:00:00+00:00,hostel_a,0.9097,18.7,0.26,59.9
2025-01-13T20:00:00+00:00,hostel_a,0.898,19.4,0.24,55.3
2025-01-13T21:00:00+00:00,hostel_a,0.7284,21.7,0.22,64.3
2025-01-13T22:00:00+00:00,hostel_a,0.8784,22.3,0.2,58.0
2025-01-13T23:00:00+00:00,hostel_a,0.8735,22.5,0.05,62.5
2025-01-14T00:00:00+00:00,hostel_a,0.8535,25.0,0.05,53.3
2025-01-14T01:00:00+00:00,hostel_a,0.826,26.9,0.05,59.8
2025-01-14T02:00:00+00:00,hostel_a,0.8422,27.0,0.05,56.3
2025-01-14T03:00:00+00:00,hostel_a,0.9006,26.9,0.05,67.7
2025-01-14T04:00:00+00:00,hostel_a,0.8193,29.6,0.05,65.2
2025-01-14T05:00:00+00:00,hostel_a,0.819,29.6,0.05,54.8
2025-01-14T06:00:00+00:00,hostel_a,0.81,29.8,0.2,64.9
2025-01-14T07:00:00+00:00,hostel_a,0.7468,29.2,0.22,57.8
2025-01-14T08:00:00+00:00,hostel_a,0.6149,30.3,0.6,57.2
2025-01-14T09:00:00+00:00,hostel_a,1.1228,28.4,0.69,65.8
2025-01-14T10:00:00+00:00,hostel_a,1.1566,28.1,0.78,65.9
2025-01-14T11:00:00+00:00,hostel_a,1.0892,25.7,0.84,63.7
2025-01-14T12:00:00+00:00,hostel_a,1.1508,25.3,0.89,61.8
2025-01-14T13:00:00+00:00,hostel_a,1.171,21.9,0.9,58.9
2025-01-14T14:00:00+00:00,hostel_a,1.2331,21.9,0.89,54.4
2025-01-14T15:00:00+00:00,hostel_a,1.1793,22.2,0.84,63.2
2025-01-14T16:00:00+00:00,hostel_a,1.2144,20.3,0.78,64.7
2025-01-14T17:00:00+00:00,hostel_a,1.1959,20.9,0.69,53.8
2025-01-14T18:00:00+00:00,hostel_a,0.7911,20.1,0.6,61.3
2025-01-14T19:00:00+00:00,hostel_a,0.924,18.4,0.26,66.2
2025-01-14T20:00:00+00:00,hostel_a,0.9008,18.7,0.24,63.9
2025-01-14T21:00:00+00:00,hostel_a,0.7471,19.7,0.22,67.4
2025-01-14T22:00:00+00:00,hostel_a,0.8504,22.8,0.2,54.4
2025-01-14T23:00:00+00:00,hostel_a,0.8531,24.3,0.05,60.3
2025-01-15T00:00:00+00:00,hostel_a,0.8853,24.6,0.05,54.4
2025-01-15T01:00:00+00:00,hostel_a,0.8119,26.0,0.05,56.1
2025-01-15T02:00:00+00:00,hostel_a,0.8784,26.4,0.05,57.9
2025-01-15T03:00:00+00:00,hostel_a,0.8816,28.4,0.05,66.5
2025-01-15T04:00:00+00:00,hostel_a,0.8277,30.4,0.05,63.9
2025-01-15T05:00:00+00:00,hostel_a,0.8193,30.6,0.05,62.8
2025-01-15T06:00:00+00:00,hostel_a,0.8484,30.6,0.2,63.5
2025-01-15T07:00:00+00:00,hostel_a,0.9396,29.4,0.22,59.6
2025-01-15T08:00:00+00:00,hostel_a,1.0452,28.5,0.6,59.0
2025-01-15T09:00:00+00:00,hostel_a,1.0583,29.3,0.69,59.9
2025-01-15T10:00:00+00:00,hostel_a,1.1008,25.7,0.78,65.9
2025-01-15T11:00:00+00:00,hostel_a,0.9831,25.5,0.84,52.9
2025-01-15T12:00:00+00:00,hostel_a,1.0512,24.3,0.89,57.7
