timestamp,building_id,consumption_kwh,temperature_c,occupancy,humidity_pct
2025-01-07T16:00:00+00:00,admin_block,1.3284,20.7,0.78,66.2
2025-01-07T17:00:00+00:00,admin_block,1.3506,19.2,0.69,61.6
2025-01-07T18:00:00+00:00,admin_block,1.231,18.5,0.6,62.0
2025-01-07T19:00:00+00:00,admin_block,1.3298,21.1,0.26,52.8
2025-01-07T20:00:00+00:00,admin_block,1.3407,19.2,0.24,57.5
2025-01-07T21:00:00+00:00,admin_block,1.0899,21.3,0.22,60.6
2025-01-07T22:00:00+00:00,admin_block,1.21,22.9,0.2,66.2
2025-01-07T23:00:00+00:00,admin_block,1.3372,22.7,0.05,58.3
2025-01-08T00:00:00+00:00,admin_block,1.2167,24.2,0.05,68.0
2025-01-08T01:00:00+00:00,admin_block,1.2726,25.5,0.05,53.2
2025-01-08T02:00:00+00:00,admin_block,1.2424,27.0,0.05,66.6
2025-01-08T03:00:00+00:00,admin_block,1.3558,26.6,0.05,59.7
2025-01-08T04:00:00+00:00,admin_block,1.2066,28.6,0.05,63.7
2025-01-08T05:00:00+00:00,admin_block,1.2202,28.4,0.05,52.8
2025-01-08T06:00:00+00:00,admin_block,1.366,28.9,0.2,53.0
2025-01-08T07:00:00+00:00,admin_block,1.285,29.1,0.22,64.3
2025-01-08T08:00:00+00:00,admin_block,1.3306,30.2,0.6,54.1
2025-01-08T09:00:00+00:00,admin_block,1.3354,27.7,0.69,60.4
2025-01-08T10:00:00+00:00,admin_block,1.2037,27.9,0.78,55.7
2025-01-08T11:00:00+00:00,admin_block,1.1729,26.9,0.84,59.4
2025-01-08T12:00:00+00:00,admin_block,1.1659,24.2,0.89,61.6
2025-01-08T13:00:00+00:00,admin_block,0.5722,23.0,0.9,63.9
2025-01-08T14:00:00+00:00,admin_block,0.8929,22.1,0.89,64.0
2025-01-08T15:00:00+00:00,admin_block,0.6382,21.6,0.84,61.5
2025-01-08T16:00:00+00:00,admin_block,0.9442,21.3,0.78,57.0
2025-01-08T17:00:00+00:00,admin_block,0.9097,21.1,0.69,67.1
2025-01-08T18:00:00+00:00,admin_block,0.8455,19.0,0.6,56.9
2025-01-08T19:00:00+00:00,admin_block,0.8672,18.5,0.26,67.1
2025-01-08T20:00:00+00:00,admin_block,0.8559,20.9,0.24,56.8
2025-01-08T21:00:00+00:00,admin_block,0.6323,21.5,0.22,64.5
2025-01-08T22:00:00+00:00,admin_block,0.7139,22.9,0.2,66.0
2025-01-08T23:00:00+00:00,admin_block,0.7576,23.4,0.05,59.6
2025-01-09T00:00:00+00:00,admin_block,0.7825,25.6,0.05,55.7
2025-01-09T01:00:00+00:00,admin_block,0.8713,27.2,0.05,52.4
2025-01-09T02:00:00+00:00,admin_block,0.8488,28.3,0.05,57.5
2025-01-09T03:00:00+00:00,admin_block,0.9016,27.0,0.05,52.0
2025-01-09T04:00:00+00:00,admin_block,0.7645,29.1,0.05,59.6
2025-01-09T05:00:00+00:00,admin_block,0.8126,29.3,0.05,57.7
2025-01-09T06:00:00+00:00,admin_block,1.23,29.7,0.2,64.6
2025-01-09T07:00:00+00:00,admin_block,1.2186,28.4,0.22,58.0
2025-01-09T08:00:00+00:00,admin_block,1.3963,29.7,0.6,52.2
2025-01-09T09:00:00+00:00,admin_block,1.3905,29.5,0.69,61.6
2025-01-09T10:00:00+00:00,admin_block,1.3596,28.5,0.78,65.5
2025-01-09T11:00:00+00:00,admin_block,1.3012,26.1,0.84,63.1
2025-01-09T12:00:00+00:00,admin_block,1.3511,24.6,0.89,60.2
2025-01-09T13:00:00+00:00,admin_block,1.3305,22.3,0.9,65.6
2025-01-09T14:00:00+00:00,admin_block,1.3634,21.6,0.89,53.6
2025-01-09T15:00:00+00:00,admin_block,1.3348,22.3,0.84,64.5
2025-01-09T16:00:00+00:00,admin_block,0.9404,20.2,0.78,62.4
2025-01-09T17:00:00+00:00,admin_block,1.386,20.9,0.69,54.8
2025-01-09T18:00:00+00:00,admin_block,1.3119,19.6,0.6,53.6
2025-01-09T19:00:00+00:00,admin_block,1.4187,19.9,0.26,60.3
2025-01-09T20:00:00+00:00,admin_block,1.3627,21.0,0.24,64.7
2025-01-09T21:00:00+00:00,admin_block,1.1755,21.8,0.22,52.6
2025-01-09T22:00:00+00:00,admin_block,1.3916,20.6,0.2,56.1
2025-01-09T23:00:00+00:00,admin_block,1.3234,21.8,0.05,65.9
2025-01-10T00:00:00+00:00,admin_block,1.2516,25.6,0.05,59.3
2025-01-10T01:00:00+00:00,admin_block,1.2217,26.3,0.05,57.7
2025-01-10T02:00:00+00:00,admin_block,1.1746,26.6,0.05,55.4
2025-01-10T03:00:00+00:00,admin_block,1.1138,27.7,0.05,56.8
2025-01-10T04:00:00+00:00,admin_block,1.069,30.0,0.05,61.2
2025-01-10T05:00:00+00:00,admin_block,1.1341,29.9,0.05,66.7
2025-01-10T06:00:00+00:00,admin_block,1.2219,30.6,0.2,63.0
2025-01-10T07:00:00+00:00,admin_block,1.1958,28.0,0.22,65.1
2025-01-10T08:00:00+00:00,admin_block,1.3022,27.8,0.6,64.4
2025-01-10T09:00:00+00:00,admin_block,1.3739,29.6,0.69,54.3
2025-01-10T10:00:00+00:00,admin_block,1.3894,26.0,0.78,60.8
2025-01-10T11:00:00+00:00,admin_block,1.286,26.1,0.84,56.3
2025-01-10T12:00:00+00:00,admin_block,1.3345,24.9,0.89,67.0
2025-01-10T13:00:00+00:00,admin_block,1.3191,22.1,0.9,65.8
2025-01-10T14:00:00+00:00,admin_block,1.3878,22.9,0.89,65.1
2025-01-10T15:00:00+00:00,admin_block,1.2955,22.0,0.84,65.9
2025-01-10T16:00:00+00:00,admin_block,0.9575,21.7,0.78,62.7
2025-01-10T17:00:00+00:00,admin_block,1.457,20.4,0.69,64.1
2025-01-10T18:00:00+00:00,admin_block,1.4028,20.4,0.6,61.5
2025-01-10T19:00:00+00:00,admin_block,1.3806,18.8,0.26,65.3
2025-01-10T20:00:00+00:00,admin_block,1.4112,20.5,0.24,61.0
2025-01-10T21:00:00+00:00,admin_block,1.1805,19.9,0.22,64.6
2025-01-10T22:00:00+00:00,admin_block,1.3604,21.0,0.2,57.1
2025-01-10T23:00:00+00:00,admin_block,1.2966,22.7,0.05,66.6
2025-01-11T00:00:00+00:00,admin_block,1.2478,25.1,0.05,54.7
2025-01-11T01:00:00+00:00,admin_block,1.3082,26.9,0.05,57.7
2025-01-11T02:00:00+00:00,admin_block,1.3196,27.3,0.05,55.1
2025-01-11T03:00:00+00:00,admin_block,1.279,29.4,0.05,53.7
2025-01-11T04:00:00+00:00,admin_block,1.2642,30.2,0.05,60.7
2025-01-11T05:00:00+00:00,admin_block,1.2278,30.5,0.05,66.7
2025-01-11T06:00:00+00:00,admin_block,1.253,29.9,0.2,57.6
2025-01-11T07:00:00+00:00,admin_block,1.1497,29.9,0.22,63.6
2025-01-11T08:00:00+00:00,admin_block,1.2738,28.1,0.6,53.4
2025-01-11T09:00:00+00:00,admin_block,1.2418,27.2,0.69,67.4
2025-01-11T10:00:00+00:00,admin_block,1.2457,28.0,0.78,65.2
2025-01-11T11:00:00+00:00,admin_block,1.1456,26.8,0.84,64.1
2025-01-11T12:00:00+00:00,admin_block,1.1492,23.9,0.89,57.8
2025-01-11T13:00:00+00:00,admin_block,1.1617,24.4,0.9,57.4
2025-01-11T14:00:00+00:00,admin_block,1.1321,21.8,0.89,65.0
2025-01-11T15:00:00+00:00,admin_block,1.2212,22.2,0.84,67.9
2025-01-11T16:00:00+00:00,admin_block,1.2314,20.6,0.78,63.3
2025-01-11T17:00:00+00:00,admin_block,0.7691,18.2,0.69,52.8
2025-01-11T18:00:00+00:00,admin_block,1.2363,18.5,0.6,61.1
2025-01-11T19:00:00+00:00,admin_block,1.308,20.3,0.26,57.8
2025-01-11T20:00:00+00:00,admin_block,1.2353,21.5,0.24,67.2
2025-01-11T21:00:00+00:00,admin_block,1.2194,20.5,0.22,62.8
2025-01-11T22:00:00+00:00,admin_block,1.2295,23.0,0.2,61.6
2025-01-11T23:00:00+00:00,admin_block,1.2897,23.8,0.05,64.4
2025-01-12T00:00:00+00:00,admin_block,1.2922,25.4,0.05,59.1
2025-01-12T01:00:00+00:00,admin_block,1.2758,25.4,0.05,64.1
2025-01-12T02:00:00+00:00,admin_block,1.2716,28.5,0.05,57.6
2025-01-12T03:00:00+00:00,admin_block,1.2739,26.7,0.05,61.6
2025-01-12T04:00:00+00:00,admin_block,1.3154,27.9,0.05,52.4
2025-01-12T05:00:00+00:00,admin_block,1.3127,30.6,0.05,61.9
2025-01-12T06:00:00+00:00,admin_block,1.2596,29.0,0.2,67.5
2025-01-12T07:00:00+00:00,admin_block,1.1745,28.4,0.22,58.0
2025-01-12T08:00:00+00:00,admin_block,1.2564,28.5,0.6,60.7
2025-01-12T09:00:00+00:00,admin_block,1.2864,27.1,0.69,56.4
2025-01-12T10:00:00+00:00,admin_block,1.2125,28.1,0.78,54.1
2025-01-12T11:00:00+00:00,admin_block,1.2184,25.3,0.84,60.7
2025-01-12T12:00:00+00:00,admin_block,1.2575,24.1,0.89,53.1
2025-01-12T13:00:00+00:00,admin_block,1.2489,22.1,0.9,63.9
2025-01-12T14:00:00+00:00,admin_block,1.2286,21.4,0.89,67.6
2025-01-12T15:00:00+00:00,admin_block,1.224,19.6,0.84,62.9
2025-01-12T16:00:00+00:00,admin_block,1.2482,21.1,0.78,58.5
2025-01-12T17:00:00+00:00,admin_block,0.7766,18.9,0.69,58.9
2025-01-12T18:00:00+00:00,admin_block,1.2711,20.2,0.6,62.0
2025-01-12T19:00:00+00:00,admin_block,1.2719,20.2,0.26,54.1
2025-01-12T20:00:00+00:00,admin_block,1.2902,20.1,0.24,54.5
2025-01-12T21:00:00+00:00,admin_block,1.2179,21.5,0.22,65.0
2025-01-12T22:00:00+00:00,admin_block,1.2422,23.1,0.2,58.8
2025-01-12T23:00:00+00:00,admin_block,1.3203,22.4,0.05,61.9
2025-01-13T00:00:00+00:00,admin_block,1.3131,23.7,0.05,65.5
2025-01-13T01:00:00+00:00,admin_block,1.3723,24.5,0.05,54.4
2025-01-13T02:00:00+00:00,admin_block,1.2852,28.2,0.05,53.5
2025-01-13T03:00:00+00:00,admin_block,1.3556,29.3,0.05,65.9
2025-01-13T04:00:00+00:00,admin_block,1.2084,29.8,0.05,53.6
2025-01-13T05:00:00+00:00,admin_block,1.2556,30.0,0.05,60.0
2025-01-13T06:00:00+00:00,admin_block,1.4367,29.6,0.2,58.8
2025-01-13T07:00:00+00:00,admin_block,1.3522,28.6,0.22,63.0
2025-01-13T08:00:00+00:00,admin_block,1.3793,30.1,0.6,65.6
2025-01-13T09:00:00+00:00,admin_block,1.5175,28.3,0.69,52.6
2025-01-13T10:00:00+00:00,admin_block,1.4993,27.5,0.78,58.4
2025-01-13T11:00:00+00:00,admin_block,1.4064,24.9,0.84,67.8
2025-01-13T12:00:00+00:00,admin_block,1.4996,23.1,0.89,57.3
2025-01-13T13:00:00+00:00,admin_block,1.5423,24.6,0.9,66.7
2025-01-13T14:00:00+00:00,admin_block,1.6155,22.3,0.89,54.0
2025-01-13T15:00:00+00:00,admin_block,1.4532,20.6,0.84,60.7
2025-01-13T16:00:00+00:00,admin_block,1.4929,21.4,0.78,67.3
2025-01-13T17:00:00+00:00,admin_block,1.6244,19.4,0.69,54.2
2025-01-13T18:00:00+00:00,admin_block,0.935,21.0,0.6,62.2
2025-01-13T19:00:00+00:00,admin_block,1.5094,19.4,0.26,66.9
2025-01-13T20:00:00+00:00,admin_block,1.4274,19.1,0.24,66.7
2025-01-13T21:00:00+00:00,admin_block,1.2146,20.6,0.22,57.4
2025-01-13T22:00:00+00:00,admin_block,1.4028,22.7,0.2,61.7
2025-01-13T23:00:00+00:00,admin_block,1.4496,23.1,0.05,63.3
2025-01-14T00:00:00+00:00,admin_block,1.3975,25.4,0.05,52.9
2025-01-14T01:00:00+00:00,admin_block,1.4452,27.1,0.05,54.9
2025-01-14T02:00:00+00:00,admin_block,1.4315,27.1,0.05,59.9
2025-01-14T03:00:00+00:00,admin_block,1.4556,28.9,0.05,64.7
2025-01-14T04:00:00+00:00,admin_block,1.3832,29.8,0.05,55.2
2025-01-14T05:00:00+00:00,admin_block,1.3488,29.1,0.05,60.1
2025-01-14T06:00:00+00:00,admin_block,1.5311,29.3,0.2,61.3
2025-01-14T07:00:00+00:00,admin_block,1.3399,30.8,0.22,67.1
2025-01-14T08:00:00+00:00,admin_block,1.0619,28.3,0.6,53.3
2025-01-14T09:00:00+00:00,admin_block,1.0921,27.9,0.69,67.5
2025-01-14T10:00:00+00:00,admin_block,1.1219,25.5,0.78,57.6
2025-01-14T11:00:00+00:00,admin_block,1.0861,26.7,0.84,60.2
2025-01-14T12:00:00+00:00,admin_block,1.2303,26.0,0.89,67.1
2025-01-14T13:00:00+00:00,admin_block,1.3168,23.2,0.9,63.5
2025-01-14T14:00:00+00:00,admin_block,1.5068,22.0,0.89,56.8
2025-01-14T15:00:00+00:00,admin_block,1.2702,22.0,0.84,59.6
2025-01-14T16:00:00+00:00,admin_block,1.4762,19.4,0.78,54.1
2025-01-14T17:00:00+00:00,admin_block,1.4776,18.8,0.69,59.3
2025-01-14T18:00:00+00:00,admin_block,0.8673,19.5,0.6,65.8
2025-01-14T19:00:00+00:00,admin_block,1.3972,19.9,0.26,53.7
2025-01-14T20:00:00+00:00,admin_block,1.3849,20.3,0.24,61.0
2025-01-14T21:00:00+00:00,admin_block,1.24,22.2,0.22,58.8
2025-01-14T22:00:00+00:00,admin_block,1.3995,22.1,0.2,52.2
2025-01-14T23:00:00+00:00,admin_block,1.3767,22.1,0.05,60.8
2025-01-15T00:00:00+00:00,admin_block,1.3556,24.4,0.05,61.8
2025-01-15T01:00:00+00:00,admin_block,1.3375,25.9,0.05,59.5
2025-01-15T02:00:00+00:00,admin_block,1.3978,25.6,0.05,52.2
2025-01-15T03:00:00+00:00,admin_block,1.4514,28.1,0.05,64.9
2025-01-15T04:00:00+00:00,admin_block,1.3013,28.5,0.05,67.4
2025-01-15T05:00:00+00:00,admin_block,1.3273,30.1,0.05,58.9
2025-01-15T06:00:00+00:00,admin_block,1.4751,28.9,0.2,63.3
2025-01-15T07:00:00+00:00,admin_block,1.3033,28.6,0.22,57.8
2025-01-15T08:00:00+00:00,admin_block,1.4066,29.6,0.6,61.3
2025-01-15T09:00:00+00:00,admin_block,1.4033,27.0,0.69,55.5
2025-01-15T10:00:00+00:00,admin_block,1.3852,27.8,0.78,54.0
2025-01-15T11:00:00+00:00,admin_block,1.3182,24.4,0.84,68.0
2025-01-15T12:00:00+00:00,admin_block,1.3526,23.2,0.89,56.3
2025-01-15T13:00:00+00:00,admin_block,1.382,24.4,0.9,62.8
2025-01-15T14:00:00+00:00,admin_block,1.4676,20.6,0.89,55.0
2025-01-15T15:00:00+00:00,admin_block,1.1409,20.3,0.84,61.5
2025-01-15T16:00:00+00:00,admin_block,1.3723,19.7,0.78,55.5
2025-01-15T17:00:00+00:00,admin_block,1.3904,19.7,0.69,65.3
2025-01-15T18:00:00+00:00,admin_block,1.3473,18.6,0.6,67.4
2025-01-15T19:00:00+00:00,admin_block,0.9209,20.4,0.26,66.5
2025-01-15T20:00:00+00:00,admin_block,1.4659,19.5,0.24,59.6
2025-01-15T21:00:00+00:00,admin_block,1.1566,20.8,0.22,52.8
